image_name,image_path,latitude,longitude,label_code,label,num_pixels,dominant_pixel_count
28.7591_77.2943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7591_77.2943.png,28.7591,77.2943,50,Built-up,16384,10188
28.8266_77.5909,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8266_77.5909.png,28.8266,77.5909,40,Cropland,16384,11081
28.4266_77.2146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4266_77.2146.png,28.4266,77.2146,20,Vegetation,16384,8756
28.5179_77.1234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5179_77.1234.png,28.5179,77.1234,20,Vegetation,16384,6838
28.8090_77.2646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8090_77.2646.png,28.809,77.2646,40,Cropland,16384,11372
28.2679_77.5909,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2679_77.5909.png,28.2679,77.5909,30,Vegetation,16384,12988
28.5678_77.3233,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5678_77.3233.png,28.5678,77.3233,50,Built-up,16384,10792
28.9057_77.5234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9057_77.5234.png,28.9057,77.5234,40,Cropland,16384,9582
28.2557_77.4944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2557_77.4944.png,28.2557,77.4944,40,Cropland,16384,16297
28.7557_76.8734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7557_76.8734.png,28.7557,76.8734,40,Cropland,16384,8007
28.5443_77.4822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5443_77.4822.png,28.5443,77.4822,40,Cropland,16384,8094
28.9266_77.4734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9266_77.4734.png,28.9266,77.4734,10,Vegetation,16384,9298
28.2090_77.1943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2090_77.1943.png,28.209,77.1943,40,Cropland,16384,14446
28.5942_77.1146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5942_77.1146.png,28.5942,77.1146,50,Built-up,16384,9719
28.5091_77.4233,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5091_77.4233.png,28.5091,77.4233,30,Vegetation,16384,5652
28.5355_77.2444,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5355_77.2444.png,28.5355,77.2444,50,Built-up,16384,11811
28.6557_77.2943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6557_77.2943.png,28.6557,77.2943,50,Built-up,16384,14212
28.4590_77.1943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4590_77.1943.png,28.459,77.1943,50,Built-up,16384,6155
28.6854_76.9409,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6854_76.9409.png,28.6854,76.9409,50,Built-up,16384,13617
28.4556_77.6234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4556_77.6234.png,28.4556,77.6234,40,Cropland,16384,15703
28.8057_77.3734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8057_77.3734.png,28.8057,77.3734,40,Cropland,16384,14098
28.9266_77.1821,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9266_77.1821.png,28.9266,77.1821,40,Cropland,16384,15366
28.3090_77.5234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3090_77.5234.png,28.309,77.5234,40,Cropland,16384,14364
28.9854_77.1645,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9854_77.1645.png,28.9854,77.1645,40,Cropland,16384,13062
28.8354_77.5645,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8354_77.5645.png,28.8354,77.5645,50,Built-up,16384,8867
28.9766_77.4822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9766_77.4822.png,28.9766,77.4822,40,Cropland,16384,14544
28.7090_77.4558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7090_77.4558.png,28.709,77.4558,50,Built-up,16384,7442
28.4678_77.0146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4678_77.0146.png,28.4678,77.0146,50,Built-up,16384,15938
28.5854_77.1146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5854_77.1146.png,28.5854,77.1146,50,Built-up,16384,7555
28.6766_77.3321,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6766_77.3321.png,28.6766,77.3321,50,Built-up,16384,15525
28.2266_77.2558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2266_77.2558.png,28.2266,77.2558,40,Cropland,16384,15164
28.8767_76.8943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8767_76.8943.png,28.8767,76.8943,40,Cropland,16384,14254
28.6443_77.4558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6443_77.4558.png,28.6443,77.4558,50,Built-up,16384,14372
28.4766_77.4910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4766_77.4910.png,28.4766,77.491,50,Built-up,16384,6919
28.4442_77.6146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4442_77.6146.png,28.4442,77.6146,40,Cropland,16384,12534
28.5854_76.9057,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5854_76.9057.png,28.5854,76.9057,40,Cropland,16384,11783
28.2591_77.0410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2591_77.0410.png,28.2591,77.041,20,Vegetation,16384,11023
28.3057_77.0944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3057_77.0944.png,28.3057,77.0944,40,Cropland,16384,12894
28.4178_77.2646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4178_77.2646.png,28.4178,77.2646,20,Vegetation,16384,8656
28.3943_77.4944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3943_77.4944.png,28.3943,77.4944,40,Cropland,16384,10920
28.7591_77.3233,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7591_77.3233.png,28.7591,77.3233,40,Cropland,16384,8271
28.2557_77.1909,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2557_77.1909.png,28.2557,77.1909,40,Cropland,16384,15003
28.4090_77.0821,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4090_77.0821.png,28.409,77.0821,40,Cropland,16384,7108
28.5267_77.6058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5267_77.6058.png,28.5267,77.6058,40,Cropland,16384,7820
28.7943_77.5058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7943_77.5058.png,28.7943,77.5058,40,Cropland,16384,12825
28.6854_77.2410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6854_77.2410.png,28.6854,77.241,40,Cropland,16384,12418
28.2354_77.3233,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2354_77.3233.png,28.2354,77.3233,40,Cropland,16384,12757
28.8090_77.0146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8090_77.0146.png,28.809,77.0146,40,Cropland,16384,12643
28.3057_77.4944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3057_77.4944.png,28.3057,77.4944,40,Cropland,16384,15672
28.6557_77.0557,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6557_77.0557.png,28.6557,77.0557,50,Built-up,16384,10640
28.3590_76.8734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3590_76.8734.png,28.359,76.8734,40,Cropland,16384,10394
28.7354_77.2146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7354_77.2146.png,28.7354,77.2146,50,Built-up,16384,8244
28.3767_77.2234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3767_77.2234.png,28.3767,77.2234,20,Vegetation,16384,5084
28.7442_77.4646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7442_77.4646.png,28.7442,77.4646,40,Cropland,16384,9973
28.5942_76.9822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5942_76.9822.png,28.5942,76.9822,50,Built-up,16384,10585
28.5590_77.0322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5590_77.0322.png,28.559,77.0322,10,Vegetation,16384,6679
28.3057_77.2558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3057_77.2558.png,28.3057,77.2558,40,Cropland,16384,12131
28.3855_77.0234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3855_77.0234.png,28.3855,77.0234,50,Built-up,16384,5497
28.2591_76.9910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2591_76.9910.png,28.2591,76.991,40,Cropland,16384,13667
28.5854_76.9944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5854_76.9944.png,28.5854,76.9944,40,Cropland,16384,6791
28.2679_77.5733,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2679_77.5733.png,28.2679,77.5733,40,Cropland,16384,7256
28.4178_77.0058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4178_77.0058.png,28.4178,77.0058,50,Built-up,16384,11585
28.7767_77.2234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7767_77.2234.png,28.7767,77.2234,40,Cropland,16384,15747
28.5942_77.2558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5942_77.2558.png,28.5942,77.2558,50,Built-up,16384,7469
28.8090_76.9558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8090_76.9558.png,28.809,76.9558,40,Cropland,16384,14912
28.5942_77.5443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5942_77.5443.png,28.5942,77.5443,40,Cropland,16384,11503
28.9854_76.9910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9854_76.9910.png,28.9854,76.991,40,Cropland,16384,6224
28.2442_77.3057,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2442_77.3057.png,28.2442,77.3057,40,Cropland,16384,13457
28.3943_77.4233,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3943_77.4233.png,28.3943,77.4233,40,Cropland,16384,10165
28.9556_77.5322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9556_77.5322.png,28.9556,77.5322,40,Cropland,16384,11986
28.9442_77.0410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9442_77.0410.png,28.9442,77.041,40,Cropland,16384,12387
28.9590_77.1943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9590_77.1943.png,28.959,77.1943,40,Cropland,16384,14388
28.6355_76.9734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6355_76.9734.png,28.6355,76.9734,40,Cropland,16384,13010
28.8266_76.9558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8266_76.9558.png,28.8266,76.9558,40,Cropland,16384,9411
28.7090_77.0909,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7090_77.0909.png,28.709,77.0909,50,Built-up,16384,14170
28.7943_76.8734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7943_76.8734.png,28.7943,76.8734,40,Cropland,16384,15300
28.3590_77.2146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3590_77.2146.png,28.359,77.2146,40,Cropland,16384,12202
28.3679_76.8646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3679_76.8646.png,28.3679,76.8646,40,Cropland,16384,13921
28.2178_77.4233,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2178_77.4233.png,28.2178,77.4233,40,Cropland,16384,14313
28.9090_77.5944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9090_77.5944.png,28.909,77.5944,40,Cropland,16384,14031
28.3442_77.1410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3442_77.1410.png,28.3442,77.141,20,Vegetation,16384,11507
28.2855_77.6058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2855_77.6058.png,28.2855,77.6058,40,Cropland,16384,12289
28.6267_77.0443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6267_77.0443.png,28.6267,77.0443,50,Built-up,16384,15905
28.5267_77.2943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5267_77.2943.png,28.5267,77.2943,50,Built-up,16384,8019
28.5942_76.9646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5942_76.9646.png,28.5942,76.9646,40,Cropland,16384,11543
28.6766_77.3145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6766_77.3145.png,28.6766,77.3145,50,Built-up,16384,13725
28.7354_76.9145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7354_76.9145.png,28.7354,76.9145,40,Cropland,16384,15910
28.5091_77.0146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5091_77.0146.png,28.5091,77.0146,50,Built-up,16384,9737
28.8090_77.5909,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8090_77.5909.png,28.809,77.5909,40,Cropland,16384,12823
28.6590_77.6234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6590_77.6234.png,28.659,77.6234,40,Cropland,16384,16022
28.6766_77.0058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6766_77.0058.png,28.6766,77.0058,40,Cropland,16384,8556
28.9678_77.5322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9678_77.5322.png,28.9678,77.5322,40,Cropland,16384,7397
28.7767_77.2558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7767_77.2558.png,28.7767,77.2558,50,Built-up,16384,6670
28.4678_77.5645,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4678_77.5645.png,28.4678,77.5645,50,Built-up,16384,8288
28.6443_77.5557,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6443_77.5557.png,28.6443,77.5557,40,Cropland,16384,10484
28.6557_77.0234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6557_77.0234.png,28.6557,77.0234,40,Cropland,16384,8586
28.2679_76.9321,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2679_76.9321.png,28.2679,76.9321,40,Cropland,16384,15563
28.4854_76.9910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4854_76.9910.png,28.4854,76.991,50,Built-up,16384,5968
28.8943_77.5645,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8943_77.5645.png,28.8943,77.5645,40,Cropland,16384,14971
28.4678_77.3558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4678_77.3558.png,28.4678,77.3558,40,Cropland,16384,14292
28.5355_77.4944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5355_77.4944.png,28.5355,77.4944,40,Cropland,16384,8572
28.8767_77.1943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8767_77.1943.png,28.8767,77.1943,40,Cropland,16384,16134
28.4590_77.0909,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4590_77.0909.png,28.459,77.0909,50,Built-up,16384,12869
28.6091_77.4734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6091_77.4734.png,28.6091,77.4734,30,Vegetation,16384,9499
28.4556_77.5944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4556_77.5944.png,28.4556,77.5944,40,Cropland,16384,8333
28.3090_77.1410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3090_77.1410.png,28.309,77.141,20,Vegetation,16384,11104
28.6557_76.9558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6557_76.9558.png,28.6557,76.9558,40,Cropland,16384,10219
28.2442_77.1322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2442_77.1322.png,28.2442,77.1322,40,Cropland,16384,13203
28.5267_76.8910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5267_76.8910.png,28.5267,76.891,40,Cropland,16384,15696
28.7943_77.3233,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7943_77.3233.png,28.7943,77.3233,40,Cropland,16384,11231
28.6443_76.8822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6443_76.8822.png,28.6443,76.8822,40,Cropland,16384,8569
28.4266_77.1557,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4266_77.1557.png,28.4266,77.1557,10,Vegetation,16384,9360
28.6557_76.8822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6557_76.8822.png,28.6557,76.8822,40,Cropland,16384,14007
28.2056_77.1058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2056_77.1058.png,28.2056,77.1058,40,Cropland,16384,16384
28.8057_76.9646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8057_76.9646.png,28.8057,76.9646,40,Cropland,16384,10602
28.4266_76.9646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4266_76.9646.png,28.4266,76.9646,10,Vegetation,16384,5918
28.2354_77.5821,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2354_77.5821.png,28.2354,77.5821,40,Cropland,16384,16381
28.8556_77.3444,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8556_77.3444.png,28.8556,77.3444,40,Cropland,16384,13711
28.4590_77.3409,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4590_77.3409.png,28.459,77.3409,10,Vegetation,16384,7330
28.4178_77.1234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4178_77.1234.png,28.4178,77.1234,40,Cropland,16384,5963
28.6678_77.6234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6678_77.6234.png,28.6678,77.6234,40,Cropland,16384,15872
28.6056_77.4822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6056_77.4822.png,28.6056,77.4822,30,Vegetation,16384,6587
28.6179_77.4646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6179_77.4646.png,28.6179,77.4646,30,Vegetation,16384,5672
28.6179_77.6443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6179_77.6443.png,28.6179,77.6443,40,Cropland,16384,14879
28.4178_77.4443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4178_77.4443.png,28.4178,77.4443,40,Cropland,16384,11483
28.3767_77.0058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3767_77.0058.png,28.3767,77.0058,40,Cropland,16384,13817
28.4854_77.4822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4854_77.4822.png,28.4854,77.4822,40,Cropland,16384,8563
28.8354_77.2943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8354_77.2943.png,28.8354,77.2943,40,Cropland,16384,12126
28.3354_77.4734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3354_77.4734.png,28.3354,77.4734,40,Cropland,16384,9862
28.3556_77.6410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3556_77.6410.png,28.3556,77.641,40,Cropland,16384,14630
28.3266_77.4233,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3266_77.4233.png,28.3266,77.4233,40,Cropland,16384,10617
28.8591_76.9233,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8591_76.9233.png,28.8591,76.9233,40,Cropland,16384,15680
28.3590_77.5645,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3590_77.5645.png,28.359,77.5645,40,Cropland,16384,9112
28.8679_77.4910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8679_77.4910.png,28.8679,77.491,40,Cropland,16384,12253
28.5355_76.8558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5355_76.8558.png,28.5355,76.8558,40,Cropland,16384,14700
28.3767_77.1058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3767_77.1058.png,28.3767,77.1058,10,Vegetation,16384,6525
28.5854_76.8646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5854_76.8646.png,28.5854,76.8646,40,Cropland,16384,15977
28.2354_77.2910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2354_77.2910.png,28.2354,77.291,40,Cropland,16384,6403
28.7056_77.4057,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7056_77.4057.png,28.7056,77.4057,40,Cropland,16384,9513
28.9090_76.8734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9090_76.8734.png,28.909,76.8734,40,Cropland,16384,14788
28.9178_77.6146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9178_77.6146.png,28.9178,77.6146,40,Cropland,16384,13409
28.2591_77.6058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2591_77.6058.png,28.2591,77.6058,40,Cropland,16384,10180
28.7679_77.0058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7679_77.0058.png,28.7679,77.0058,40,Cropland,16384,14219
28.5057_76.9646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5057_76.9646.png,28.5057,76.9646,90,Water,16384,6403
28.4090_77.2943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4090_77.2943.png,28.409,77.2943,50,Built-up,16384,12750
28.5766_77.4734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5766_77.4734.png,28.5766,77.4734,30,Vegetation,16384,8739
28.2855_77.5557,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2855_77.5557.png,28.2855,77.5557,40,Cropland,16384,13077
28.9178_77.2444,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9178_77.2444.png,28.9178,77.2444,40,Cropland,16384,13621
28.2354_77.4321,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2354_77.4321.png,28.2354,77.4321,40,Cropland,16384,14030
28.6678_76.8943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6678_76.8943.png,28.6678,76.8943,40,Cropland,16384,9248
28.6678_77.6443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6678_77.6443.png,28.6678,77.6443,40,Cropland,16384,15412
28.6766_77.6410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6766_77.6410.png,28.6766,77.641,40,Cropland,16384,14464
28.7442_77.5557,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7442_77.5557.png,28.7442,77.5557,40,Cropland,16384,12786
28.2056_77.0821,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2056_77.0821.png,28.2056,77.0821,40,Cropland,16384,13022
28.8679_76.9409,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8679_76.9409.png,28.8679,76.9409,40,Cropland,16384,15496
28.9590_76.9944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9590_76.9944.png,28.959,76.9944,40,Cropland,16384,15364
28.8943_77.0645,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8943_77.0645.png,28.8943,77.0645,40,Cropland,16384,10072
28.4590_77.3444,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4590_77.3444.png,28.459,77.3444,40,Cropland,16384,8444
28.5942_77.0322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5942_77.0322.png,28.5942,77.0322,50,Built-up,16384,9551
